year,month,date,ndvi,precipitation_mm,temp_mean_c,temp_max_c,temp_min_c,precip_3month,precip_6month,ndvi_3month_avg,precip_3month_avg,precip_lag1,ndvi_lag1,vci,precip_anomaly,drought_label,drought_category,season
2021.0,4.0,2021-04,0.4730893459672748,187.40785927031988,27.898260699314996,29.802217723266985,26.25904434899316,205.65973220176753,399.29779809942886,0.5228158683309013,68.55324406725585,10.66959650243028,0.4949129435755185,37.84173891538292,188.45888044169362,2,Moderate Drought,Dry Season
2021.0,5.0,2021-05,0.540627831693347,233.70856293423162,27.80909284055015,29.15920981722327,26.2103725083082,431.7860187069818,511.6884194598173,0.5028767070787135,143.92867290232726,187.40785927031988,0.4730893459672748,62.94618124166597,29.12388673468052,0,No Drought,Rainy Season
2021.0,6.0,2021-06,0.5825283071032802,158.84559520181915,27.501669444097224,28.98697923265341,26.28114605520576,579.9620174063707,606.3743768258637,0.532081828254634,193.32067246879024,233.70856293423162,0.540627831693347,78.5208281568905,-26.963517884260924,0,No Drought,Rainy Season
2021.0,7.0,2021-07,0.4912702500476534,256.1941022001228,27.107488037538122,28.695201652006944,24.925708772723585,648.7482603361736,854.4079925379413,0.5381421296147603,216.2494201120579,158.84559520181915,0.5825283071032802,44.59968518881193,9.42101349123255,2,Moderate Drought,Rainy Season
2021.0,8.0,2021-08,0.45673151025335945,245.4333544435109,27.038455464985294,28.374095084619825,25.01595163690467,660.4730518454528,1092.2590705524347,0.5101766891347643,220.15768394848428,256.1941022001228,0.4912702500476534,31.76143760498096,13.611797725868671,2,Moderate Drought,Rainy Season
2021.0,9.0,2021-09,0.41708255007676104,293.7094280670556,26.52133572694138,27.635599212638688,25.11164802663515,795.3368847106894,1375.2989021170602,0.455028103459258,265.11229490356317,245.4333544435109,0.45673151025335945,17.023691809382495,4.603384680417699,3,Severe Drought,Rainy Season
2021.0,10.0,2021-10,0.42208702214173605,299.03525050511183,26.559494592951108,27.89996966105145,25.231059748346087,838.1780330156784,1486.9262933518519,0.4319670274906189,279.3926776718928,293.7094280670556,0.41708255007676104,18.88388276536895,-3.278735263764237,3,Severe Drought,Rainy Season
2021.0,11.0,2021-11,0.464789798006808,211.9673906569153,26.03956735326214,27.47806785425641,23.666925184251976,804.7120692290828,1465.1851210745356,0.434653123408435,268.23735640969426,299.03525050511183,0.42208702214173605,34.7567493591642,27.655330215541724,2,Moderate Drought,Rainy Season
2021.0,12.0,2021-12,0.5848398328254919,24.041102485579366,25.7637355431591,27.083819044586424,23.357367530970837,535.0437436476066,1330.3806283582958,0.490572217658012,178.3479145492022,211.9673906569153,0.464789798006808,79.38003551925786,-58.87967639948872,0,No Drought,Dry Season
2022.0,1.0,2022-01,0.6076755220454144,3.2801217715746556,26.3846401730807,27.23595059526406,25.25740603185319,239.28861491406934,1077.4666479297475,0.5524350509592381,79.76287163802311,24.041102485579366,0.5848398328254919,91.20862178785345,-73.54386605024808,0,No Drought,Dry Season
2022.0,2.0,2022-02,0.5721831447473604,11.607617881440795,27.505345417091355,28.279173573876804,26.662132198139794,38.92884213859482,843.6409113676775,0.588232833206089,12.97628071286494,3.2801217715746556,0.6076755220454144,81.6484479678824,75.99205713152551,3,Severe Drought,Dry Season
